date,fund,return,growth_of_1,drawdown
2022-06-10,Combined Minimum Variance,-0.0181667632908988,1.359691903971746,-0.07982651768364346
2022-06-13,Combined Minimum Variance,-0.0355214733567383,1.311393644231441,-0.11251243551932111
2022-06-14,Combined Minimum Variance,-0.011652427381030932,1.2961127250240885,-0.1228538199160003
2022-06-15,Combined Minimum Variance,0.0059852445230593205,1.3038702766128063,-0.1176038855457302
2022-06-16,Combined Minimum Variance,-0.020860506020553424,1.2766708828575042,-0.13601111500381635
2022-06-17,Combined Minimum Variance,-0.005179388095902947,1.2700585088844463,-0.140486048749758
2022-06-21,Combined Minimum Variance,0.022488694099140477,1.298620466178759,-0.12115670242614784
2022-06-22,Combined Minimum Variance,0.00035440909189945156,1.2990807090788994,-0.12084523237113276
2022-06-23,Combined Minimum Variance,0.006475847213438744,1.30749335726882,-0.11515196041900189
2022-06-24,Combined Minimum Variance,0.021559926139498056,1.3356828174794202,-0.09607470204095603
2022-06-27,Combined Minimum Variance,-0.001271798088457998,1.3339840986253637,-0.09722431250700914
2022-06-28,Combined Minimum Variance,-0.00799612891397201,1.3233173898035664,-0.10444302328460286
2022-06-29,Combined Minimum Variance,-0.0020036088606929575,1.3206659793558468,-0.10623736917840532
2022-06-30,Combined Minimum Variance,-0.005652699896163923,1.3132006509114749,-0.1112895411088457
2022-07-01,Combined Minimum Variance,0.015693627819012342,1.3338095331785642,-0.09734244992814423
2022-07-05,Combined Minimum Variance,-0.009739701714317983,1.3208186261816914,-0.10613406521602109
2022-07-06,Combined Minimum Variance,0.0005944058247961766,1.3216037284665931,-0.10560274609779863
2022-07-07,Combined Minimum Variance,0.004823443709256499,1.3279784096567953,-0.10128867128988772
2022-07-08,Combined Minimum Variance,-0.0026915862465499434,1.3244040412336477,-0.10370763034186248
2022-07-11,Combined Minimum Variance,-0.0014026357478018419,1.3225463847808803,-0.10496480206002701
2022-07-12,Combined Minimum Variance,-0.005322657988280335,1.315506922701055,-0.10972876830613432
2022-07-13,Combined Minimum Variance,-0.004217607568324193,1.309958630747688,-0.11348358299078776
2022-07-14,Combined Minimum Variance,-0.00528148458180087,1.3030401044365971,-0.1181657057787352
2022-07-15,Combined Minimum Variance,0.014138257266781182,1.3214628206620551,-0.10569810566036464
2022-07-18,Combined Minimum Variance,-0.008813222243566161,1.3098164751369505,-0.11357978700802207
2022-07-19,Combined Minimum Variance,0.016708529045953137,1.3317015817566444,-0.09876900913232556
2022-07-20,Combined Minimum Variance,-0.006206433215065084,1.3234364648270753,-0.10436243908849263
2022-07-21,Combined Minimum Variance,0.0008458993674928842,1.3245559588955895,-0.10360481984221481
2022-07-22,Combined Minimum Variance,0.001157220948778296,1.3260887627990525,-0.10256749256135234
2022-07-25,Combined Minimum Variance,0.001650078177504512,1.3282769129279814,-0.10108665876504452
2022-07-26,Combined Minimum Variance,7.533672120991282e-05,1.3283769809554602,-0.10101893758126412
2022-07-27,Combined Minimum Variance,0.004354899410652124,1.334161929086947,-0.09710396548234923
2022-07-28,Combined Minimum Variance,0.009309128251256689,1.3465818135927616,-0.08869879049947327
2022-07-29,Combined Minimum Variance,0.00589820363864025,1.3545242273454214,-0.08332375038969986
2022-08-01,Combined Minimum Variance,-0.0040571650647015615,1.3490286989709437,-0.0870428572452604
2022-08-02,Combined Minimum Variance,-0.008051140213833841,1.3381674797630427,-0.09439320321080003
2022-08-03,Combined Minimum Variance,0.00618441438028011,1.3464432619681124,-0.08879255551385756
2022-08-04,Combined Minimum Variance,-0.0029072985558851114,1.3425287494170113,-0.09144170760132386
2022-08-05,Combined Minimum Variance,-0.0009191325364423675,1.341294787562313,-0.09227679308912196
2022-08-08,Combined Minimum Variance,0.002224788836270842,1.3442788852318297,-0.09025730063196269
2022-08-09,Combined Minimum Variance,0.0040023203487982925,1.3496591199686527,-0.08661621891411142
2022-08-10,Combined Minimum Variance,0.010727993462988259,1.364138254184939,-0.07681744368142251
2022-08-11,Combined Minimum Variance,0.0016432909627259404,1.3663799302499497,-0.07530038612967804
2022-08-12,Combined Minimum Variance,0.014026528776584706,1.3855454976613484,-0.062330060386029285
2022-08-15,Combined Minimum Variance,0.0057943409595455535,1.3935738206897614,-0.056896881048389414
2022-08-16,Combined Minimum Variance,0.005416938698475281,1.4011227246482378,-0.05178814926668773
2022-08-17,Combined Minimum Variance,-0.0059174555534548,1.3928316432001964,-0.0573991507486612
2022-08-18,Combined Minimum Variance,0.0004570921031977139,1.393468295545387,-0.05696829534400105
2022-08-19,Combined Minimum Variance,-0.003640525032497932,1.3883953393334618,-0.06040142587124042
2022-08-22,Combined Minimum Variance,-0.014483330311104785,1.3682867510314969,-0.07400994238019032
2022-08-23,Combined Minimum Variance,-0.002179840539301467,1.3653041041022094,-0.07602845304677996
2022-08-24,Combined Minimum Variance,8.946631072604999e-05,1.3654262528234224,-0.07594578872125834
2022-08-25,Combined Minimum Variance,0.008849475340998393,1.3775095587777353,-0.06776839376480126
2022-08-26,Combined Minimum Variance,-0.021729671197089486,1.3475767289946474,-0.08802548004782662
2022-08-29,Combined Minimum Variance,-0.003228218802705146,1.343226456460019,-0.09096953334072433
2022-08-30,Combined Minimum Variance,-0.01141935731792839,1.327887673594807,-0.10135007705238985
2022-08-31,Combined Minimum Variance,-0.005500060112620212,1.3205842115672284,-0.10629270564880311
2022-09-01,Combined Minimum Variance,0.008517164315510068,1.3318318442896147,-0.09868085377284419
2022-09-02,Combined Minimum Variance,-0.010372669982523383,1.318017192096583,-0.10802993982558817
2022-09-06,Combined Minimum Variance,-0.0035254149864054627,1.3133706345352258,-0.11117450444315191
2022-09-07,Combined Minimum Variance,0.01630984832698774,1.334791510381615,-0.09667789542145999
2022-09-08,Combined Minimum Variance,0.001742358333039611,1.3371171954925989,-0.0951039846251287
2022-09-09,Combined Minimum Variance,0.011016565205070546,1.351847634263564,-0.08513513866794309
2022-09-12,Combined Minimum Variance,0.008549014124678032,1.3634045987832957,-0.07731394604624375
2022-09-13,Combined Minimum Variance,-0.033140284261565164,1.318220982816092,-0.10789202415845311
2022-09-14,Combined Minimum Variance,0.004075611689867476,1.323593539663486,-0.10425613846348925
2022-09-15,Combined Minimum Variance,-0.012742287077420837,1.3067279308072741,-0.11566996389502504
2022-09-16,Combined Minimum Variance,-0.001662067012929345,1.3045560614186058,-0.11713977967657785
2022-09-19,Combined Minimum Variance,0.004400019312218664,1.3102961332827197,-0.11325517765716508
2022-09-20,Combined Minimum Variance,-0.014176352728239621,1.2917209131188554,-0.1258259850386373
2022-09-21,Combined Minimum Variance,-0.015614401446387878,1.2715514642247228,-0.13947568904224472
2022-09-22,Combined Minimum Variance,-0.001951612829743348,1.269069888073463,-0.1411550993278159
2022-09-23,Combined Minimum Variance,-0.017710083851517823,1.2465945539422456,-0.1563653145341688
2022-09-26,Combined Minimum Variance,-0.01476202276786099,1.2281922967546586,-0.16881906896877263
2022-09-27,Combined Minimum Variance,-0.007115936030559677,1.2194525589377263,-0.17473369930381188
2022-09-28,Combined Minimum Variance,0.01948530872186507,1.2432139685202963,-0.15865313065699505
2022-09-29,Combined Minimum Variance,-0.01970015410284696,1.2187224617576344,-0.17522779363700025
2022-09-30,Combined Minimum Variance,-0.014845534168495371,1.2006298758096987,-0.18747197760778744
2022-10-03,Combined Minimum Variance,0.027075061742191705,1.2331370038267664,-0.1654727312342572
2022-10-04,Combined Minimum Variance,0.021760787172455182,1.2599710357215197,-0.14731276094903567
2022-10-05,Combined Minimum Variance,-0.009097306871890327,1.2485086925598674,-0.1550699184284272
2022-10-06,Combined Minimum Variance,-0.01687874533897184,1.2274354322846568,-0.16933127810451043
2022-10-07,Combined Minimum Variance,-0.019206850364789276,1.203860263604325,-0.1852858079486679
2022-10-10,Combined Minimum Variance,0.0001655915224406522,1.2040596126581808,-0.1851508981852522
2022-10-11,Combined Minimum Variance,0.003212336130136215,1.2079274568547604,-0.18253332897488372
2022-10-12,Combined Minimum Variance,-0.010415132957995284,1.195346731788005,-0.19104735304234
2022-10-13,Combined Minimum Variance,0.0259917265564476,1.2264158571807822,-0.17002127704550207
2022-10-14,Combined Minimum Variance,-0.011884871367222107,1.211840062475467,-0.1798854674053476
2022-10-17,Combined Minimum Variance,0.01652563829972523,1.231866493025053,-0.1663325512753403
2022-10-18,Combined Minimum Variance,0.012922935708146122,1.2477858245154352,-0.1555591204334973
2022-10-19,Combined Minimum Variance,-0.012404626610061866,1.232307507272993,-0.1660340942387919
2022-10-20,Combined Minimum Variance,-0.005658055209567894,1.2253350433616774,-0.17075271937648617
2022-10-21,Combined Minimum Variance,0.018739623568463492,1.2482973608195223,-0.15521293749242937
2022-10-24,Combined Minimum Variance,0.013003311682153629,1.2645293604742684,-0.14422790801359242
2022-10-25,Combined Minimum Variance,0.013002101448156464,1.2809708995033273,-0.13310107245708402
2022-10-26,Combined Minimum Variance,0.009766789535823462,1.2934818726802908,-0.1246342530829413
2022-10-27,Combined Minimum Variance,0.0002676305313922838,1.2938280479212225,-0.12439997848293127
2022-10-28,Combined Minimum Variance,0.022524870624330555,1.3229713573107782,-0.10467720127959823
2022-10-31,Combined Minimum Variance,-0.006794882704482265,1.3139819221164617,-0.11076081467955223
2022-11-01,Combined Minimum Variance,0.000316914365905999,1.3143983418641212,-0.11047900200699756
2022-11-02,Combined Minimum Variance,-0.015869222490195505,1.2935398621363354,-0.12459500863384931
2022-11-03,Combined Minimum Variance,-0.00459590789408326,1.2875948720726316,-0.12861828934418895
2022-11-04,Combined Minimum Variance,0.01231015122234019,1.3034453596609554,-0.11789144871363444
2022-11-07,Combined Minimum Variance,0.00424815929510514,1.3089826031812608,-0.11414411107219546
2022-11-08,Combined Minimum Variance,0.008497312260166078,1.3201054371036172,-0.1066167169664688
2022-11-09,Combined Minimum Variance,-0.014232084911753515,1.3013175844302909,-0.11933142370934324
2022-11-10,Combined Minimum Variance,0.0353427969867185,1.3473097876320577,-0.08820613300492008
2022-11-11,Combined Minimum Variance,0.000259258798427351,1.3476590895487086,-0.08796974242254951
2022-11-14,Combined Minimum Variance,-0.008343996549849316,1.336414226755141,-0.0955797197451339
2022-11-15,Combined Minimum Variance,0.007740484308105353,1.346758720106468,-0.08857906875788901
2022-11-16,Combined Minimum Variance,-0.0022793276766815756,1.343689015681917,-0.09065649571157597
2022-11-17,Combined Minimum Variance,-0.0016287648850890153,1.3415004621966944,-0.09213760247984482
2022-11-18,Combined Minimum Variance,0.009104805603059153,1.3537145631214094,-0.08387169183609655
2022-11-21,Combined Minimum Variance,0.004104972079132076,1.3592715236061375,-0.08011101071018112
2022-11-22,Combined Minimum Variance,0.010656815830737874,1.3737570298971744,-0.07030792316659595
2022-11-23,Combined Minimum Variance,0.0026155669207622244,1.3773501833417379,-0.06787625132393582
2022-11-25,Combined Minimum Variance,0.0029679550905334444,1.3814380968298343,-0.0651097498990455
2022-11-28,Combined Minimum Variance,-0.013893845988567606,1.3622446086697406,-0.07809897105016161
2022-11-29,Combined Minimum Variance,0.0030035616009109465,1.366336194267389,-0.07532998451976758
2022-11-30,Combined Minimum Variance,0.019562019995802756,1.3930644902206366,-0.05724157118742412
2022-12-01,Combined Minimum Variance,0.0006362538823097272,1.3939508329108472,-0.056641737477011955
2022-12-02,Combined Minimum Variance,0.0014834093266334258,1.3960186325772554,-0.05524235103202879
2022-12-05,Combined Minimum Variance,-0.01303876742500107,1.3778162703061125,-0.067560826289913
2022-12-06,Combined Minimum Variance,-0.00731114385547092,1.3677428573474961,-0.0743780232253839
2022-12-07,Combined Minimum Variance,0.002224450373072363,1.3707853334567899,-0.07231902307382354
2022-12-08,Combined Minimum Variance,0.0042448825908505735,1.3766041562545739,-0.06838112624500647
2022-12-09,Combined Minimum Variance,-0.01109179584829098,1.3613351439894892,-0.07871445260111165
2022-12-12,Combined Minimum Variance,0.012994762587207406,1.3790253709872542,-0.06674256563763781
2022-12-13,Combined Minimum Variance,0.0039184200765913025,1.3844289716870595,-0.06308567097020423
2022-12-14,Combined Minimum Variance,-0.003381305801869383,1.379747793972818,-0.06625366482680717
2022-12-15,Combined Minimum Variance,-0.015654582633101925,1.3581484181192305,-0.08087107398913196
2022-12-16,Combined Minimum Variance,-0.008281469179806435,1.3469009538529733,-0.08848281186215956
2022-12-19,Combined Minimum Variance,-0.0035447873736086486,1.3421264763582539,-0.09171394648149778
2022-12-20,Combined Minimum Variance,0.000784870757373326,1.343179872182244,-0.09100105931876101
2022-12-21,Combined Minimum Variance,0.012218822753486024,1.359591948966489,-0.07989416237947033
2022-12-22,Combined Minimum Variance,-0.005369636142159257,1.3522914348987298,-0.08483479593976928
2022-12-23,Combined Minimum Variance,0.006408335166525359,1.3609573716563825,-0.07897011057940961
2022-12-27,Combined Minimum Variance,0.0033233930507703814,1.36548036792774,-0.07590916624535737
2022-12-28,Combined Minimum Variance,-0.010869092218778765,1.3506388358858015,-0.08595319473596486
2022-12-29,Combined Minimum Variance,0.008830285690669197,1.3625653626715861,-0.07788190031083975
2022-12-30,Combined Minimum Variance,-0.0017514880877003208,1.3601788456701538,-0.07949697917789822
2023-01-03,Combined Minimum Variance,0.001810241676345482,1.3626410981038695,-0.07783064624640412
2023-01-04,Combined Minimum Variance,0.011180990010548387,1.3778767746097316,-0.06751987991405117
2023-01-05,Combined Minimum Variance,-0.0037621156269743734,1.3726930428639272,-0.07102797794566951
2023-01-06,Combined Minimum Variance,0.016032720023382314,1.3947010460982092,-0.056134029606517144
2023-01-09,Combined Minimum Variance,-0.007605245698164415,1.3840940019671453,-0.06331236221749603
2023-01-10,Combined Minimum Variance,0.003943746353994736,1.389552517640989,-0.0596183037611594
2023-01-11,Combined Minimum Variance,0.0057648258319191875,1.397563045889494,-0.054197167066817875
2023-01-12,Combined Minimum Variance,-0.0005522615242599996,1.3967912255915216,-0.054719497580983045
2023-01-13,Combined Minimum Variance,0.004292489636893138,1.4027869374522766,-0.050661890820392186
2023-01-17,Combined Minimum Variance,-0.006419318116798867,1.3937820018506804,-0.05675599414361643
2023-01-18,Combined Minimum Variance,-0.019476811880107556,1.366635571998755,-0.07512738020272025
2023-01-19,Combined Minimum Variance,-0.0022687605229855016,1.3635350031636966,-0.07722569469130647
2023-01-20,Combined Minimum Variance,0.010886932800873248,1.378379717114778,-0.06717951283903834
2023-01-23,Combined Minimum Variance,0.0038947564276619632,1.3837481703777696,-0.06354640425081348
2023-01-24,Combined Minimum Variance,-0.003528187492309211,1.378866047390537,-0.06685038811446375
2023-01-25,Combined Minimum Variance,0.0034601764058621734,1.3836371671545622,-0.06362152584427794
2023-01-26,Combined Minimum Variance,0.002033901698287776,1.3864513491386519,-0.06171702407545254
2023-01-27,Combined Minimum Variance,-0.0012989273835135899,1.3846504495153464,-0.06293578552636558
2023-01-30,Combined Minimum Variance,-0.005210927992837148,1.3774351357276724,-0.06781875967265216
2023-01-31,Combined Minimum Variance,0.009653800153460337,1.3907326192523417,-0.05881966827172724
2023-02-01,Combined Minimum Variance,-0.005917116972464021,1.3825034916668044,-0.06438874238674586
2023-02-02,Combined Minimum Variance,-0.008198097006208606,1.3711695939306978,-0.07205897423676022
2023-02-03,Combined Minimum Variance,-0.00882666849770238,1.3590667344709424,-0.08024960205659015
2023-02-06,Combined Minimum Variance,-0.0013203422209094172,1.357272301280387,-0.08146398733969307
2023-02-07,Combined Minimum Variance,0.009053391918688893,1.3695602193642589,-0.0731481208256497
2023-02-08,Combined Minimum Variance,-0.007356512502060326,1.359485032488181,-0.07996651826235401
2023-02-09,Combined Minimum Variance,-0.007841539908375973,1.348824576351085,-0.08718099752644193
2023-02-10,Combined Minimum Variance,0.013255762240381021,1.3667042742391777,-0.07508088586115069
2023-02-13,Combined Minimum Variance,0.007957996298003424,1.3775805017940386,-0.06772038297488103
2023-02-14,Combined Minimum Variance,-0.0045170174572234136,1.3713579466187042,-0.07193150627999711
2023-02-15,Combined Minimum Variance,0.00195392138405968,1.3740374722358026,-0.07011813340424555
2023-02-16,Combined Minimum Variance,-0.012473664578539313,1.3568981896887893,-0.08171716790582706
2023-02-17,Combined Minimum Variance,0.008123647332253665,1.3679211520475945,-0.07425736202663091
2023-02-21,Combined Minimum Variance,-0.01066642594245964,1.3533303223841548,-0.08413172731635099
2023-02-22,Combined Minimum Variance,-0.005218886595447661,1.3462674449054512,-0.0889115399678555
2023-02-23,Combined Minimum Variance,0.0005127920919875673,1.3469578002048992,-0.08844434101044985
2023-02-24,Combined Minimum Variance,-0.006387467119014874,1.3383541515453898,-0.0942668728093975
2023-02-27,Combined Minimum Variance,-0.0002844153553752626,1.33797350307376,-0.09452447721864254
2023-02-28,Combined Minimum Variance,-0.008343909904229565,1.326809572709866,-0.10207968340121543
2023-03-01,Combined Minimum Variance,-0.0023549780772351555,1.3236849652534686,-0.10419426606190962
2023-03-02,Combined Minimum Variance,0.0072518380934547145,1.333284114308227,-0.09769802791620219
2023-03-03,Combined Minimum Variance,0.00833689821913804,1.3443995682664083,-0.09017562821201208
2023-03-06,Combined Minimum Variance,0.004130870676725043,1.349953109020762,-0.08641726139362316
2023-03-07,Combined Minimum Variance,-0.014460203354566504,1.3304325125451923,-0.09962785357509318
2023-03-08,Combined Minimum Variance,-0.003739258421059489,1.3254576815690065,-0.10299457770569997
2023-03-09,Combined Minimum Variance,-0.018001524960573282,1.3015974220300583,-0.1191420432049004
2023-03-10,Combined Minimum Variance,-0.009360705050525312,1.289413552467911,-0.12738749472986766
2023-03-13,Combined Minimum Variance,0.0014148832024795976,1.2912379220443473,-0.1261528499538873
2023-03-14,Combined Minimum Variance,0.010704051507195758,1.3050593992699542,-0.11679914505037758
2023-03-15,Combined Minimum Variance,-0.004230318068018106,1.2995385829133856,-0.12053536558476008
2023-03-16,Combined Minimum Variance,0.004542447111335198,1.305441668195409,-0.1165404439966391
2023-03-17,Combined Minimum Variance,-0.011766189984475562,1.2900815935137713,-0.12693539697617506
2023-03-20,Combined Minimum Variance,0.011836424220368095,1.3053515465334888,-0.11660143396299771
2023-03-21,Combined Minimum Variance,0.004174106106521837,1.3108002223950321,-0.11291403461400995
2023-03-22,Combined Minimum Variance,-0.020301196010271753,1.2841894101498827,-0.1309229406752721
2023-03-23,Combined Minimum Variance,0.0036180024420368866,1.288835610571843,-0.12777861775231691
2023-03-24,Combined Minimum Variance,0.010524144525644165,1.3023995028072979,-0.1185992338671853
2023-03-27,Combined Minimum Variance,0.0056133177490734565,1.3097102850527904,-0.11365165130260502
2023-03-28,Combined Minimum Variance,0.001010791199205296,1.3110341286824303,-0.11275573819231166
2023-03-29,Combined Minimum Variance,0.010118980319637708,1.3243004572289412,-0.10377773096836818
2023-03-30,Combined Minimum Variance,0.0030483941084665472,1.3283374469405973,-0.10104569228357574
2023-03-31,Combined Minimum Variance,0.009997339163354572,1.341617286921047,-0.09205854117697598
2023-04-03,Combined Minimum Variance,0.009628266216278903,1.3545347353198849,-0.08331663910263121
2023-04-04,Combined Minimum Variance,-0.0014651786729257474,1.352550099913957,-0.08465974401284393
2023-04-05,Combined Minimum Variance,0.010315546714771919,1.3665023936536889,-0.07521750884229716
2023-04-06,Combined Minimum Variance,1.1106112787323357e-05,1.3665175701833971,-0.07520723810364649
2023-04-10,Combined Minimum Variance,0.0009267958767974731,1.3677840530330145,-0.0743501439850287
2023-04-11,Combined Minimum Variance,0.0023614696097056785,1.3710140335068919,-0.07216424998082105
2023-04-12,Combined Minimum Variance,-0.0002747739108536098,1.37063731461907,-0.0724191950384836
2023-04-13,Combined Minimum Variance,0.007097103812948577,1.3803648699308226,-0.06583605777077328
2023-04-14,Combined Minimum Variance,-0.005327986544046247,1.3730103044779571,-0.07081327068490373
2023-04-17,Combined Minimum Variance,0.0038042459574884296,1.3782335733783575,-0.06727841582615479
2023-04-18,Combined Minimum Variance,-0.0008581111945963389,1.377050895720273,-0.06807879465897604
2023-04-19,Combined Minimum Variance,0.002392862026770427,1.3803459885175722,-0.06584883579477341
2023-04-20,Combined Minimum Variance,-0.007313737488564554,1.3702505003141614,-0.0726809721844075
2023-04-21,Combined Minimum Variance,0.0026364963499568954,1.3738631607567664,-0.07023609895232596
2023-04-24,Combined Minimum Variance,0.0021011711646078558,1.3767498824142657,-0.06828250585355122
2023-04-25,Combined Minimum Variance,-0.00760758893357415,1.3662761352445114,-0.07537062955123719
2023-04-26,Combined Minimum Variance,-0.015712537117996646,1.344808470756049,-0.08989890285480318
2023-04-27,Combined Minimum Variance,0.009728743879540699,1.3578917679350713,-0.08104476237618874
2023-04-28,Combined Minimum Variance,0.004113072870720198,1.3634768757271392,-0.07726503251891204
2023-05-01,Combined Minimum Variance,-0.0012940026435719738,1.361712533045499,-0.07845905400614883
2023-05-02,Combined Minimum Variance,-0.015348978590804144,1.340811636528954,-0.09260376625675792
2023-05-03,Combined Minimum Variance,-0.009286615007183594,1.3283600350633578,-0.10103040573849975
2023-05-04,Combined Minimum Variance,-0.0023258601031273694,1.325270455455215,-0.10312128325171721
2023-05-05,Combined Minimum Variance,0.013443407748776122,1.3430866065653058,-0.09106417696127089
2023-05-08,Combined Minimum Variance,-0.0010863829113570802,1.3416275002274607,-0.09205162930694044
2023-05-09,Combined Minimum Variance,-0.0033639766211332237,1.337114296682426,-0.09510594639914793
2023-05-10,Combined Minimum Variance,-0.0012939061534406617,1.335384196266095,-0.09627679438331405
2023-05-11,Combined Minimum Variance,-0.005451770696940526,1.3281039878357341,-0.10120368607384023
2023-05-12,Combined Minimum Variance,0.0007451759358966382,1.3290936589678377,-0.10053392468942979
2023-05-15,Combined Minimum Variance,0.0005131394556103226,1.3297756693644556,-0.10007237315720496
2023-05-16,Combined Minimum Variance,-0.01637243400414745,1.308004004977465,-0.11480637883619771
2023-05-17,Combined Minimum Variance,0.006147202196120813,1.3160445700693975,-0.1093649146641873
2023-05-18,Combined Minimum Variance,0.0006954313231655304,1.3169597886861055,-0.10874553912833473
2023-05-19,Combined Minimum Variance,-0.00044103900650719713,1.3163789580492935,-0.1091386171103026
2023-05-22,Combined Minimum Variance,-0.0009302377718291637,1.3151544126204748,-0.10996733001813064
2023-05-23,Combined Minimum Variance,-0.005563358030226742,1.3078377377580346,-0.11491890041983843
2023-05-24,Combined Minimum Variance,-0.008151229958480511,1.29717725160919,-0.12213339999442108
2023-05-25,Combined Minimum Variance,-0.0117750951230038,1.281902866080095,-0.13247036271479473
2023-05-26,Combined Minimum Variance,0.0020168870427525834,1.2844883193607595,-0.13072065343015027
2023-05-30,Combined Minimum Variance,-0.0039594779621951095,1.2794024161675535,-0.13416254584588505
2023-05-31,Combined Minimum Variance,0.000379067339187132,1.2798873958371995,-0.13383433514597043
2023-06-01,Combined Minimum Variance,0.0031227568803515186,1.2838841730086252,-0.13112951035652332
2023-06-02,Combined Minimum Variance,0.021328520412707667,1.311267522800192,-0.11259778838216306
2023-06-05,Combined Minimum Variance,-0.01417536110529351,1.2926798321588555,-0.12517703517748202
2023-06-06,Combined Minimum Variance,0.009414201121807915,1.304849380084904,-0.11694127584066649
2023-06-07,Combined Minimum Variance,0.001215165551549427,1.3064349881015436,-0.11586821329907304
2023-06-08,Combined Minimum Variance,0.004640053398329462,1.3124969162077806,-0.11176579459762026
2023-06-09,Combined Minimum Variance,-0.004253699654141782,1.3069139485292454,-0.11554407612993733
2023-06-12,Combined Minimum Variance,0.00443853694167972,1.312714734369389,-0.11161838583855255
2023-06-13,Combined Minimum Variance,0.00648216286749041,1.321223965076126,-0.10585975152707394
2023-06-14,Combined Minimum Variance,-0.0070893547692674475,1.311857339658043,-0.11219862896197941
2023-06-15,Combined Minimum Variance,0.009301110782040432,1.3240590701044355,-0.1039410900575074
2023-06-16,Combined Minimum Variance,0.0023198408494336555,1.3271306764223267,-0.10186237599472392
2023-06-20,Combined Minimum Variance,-0.005993356231431424,1.3191767095128673,-0.10724523472023884
2023-06-21,Combined Minimum Variance,0.008886569154665692,1.3308996645691777,-0.09931170776042286
2023-06-22,Combined Minimum Variance,-0.005267702939070902,1.3238888804945184,-0.10405626612463992
2023-06-23,Combined Minimum Variance,0.006400617430051085,1.3323625867384623,-0.0983216730452523
2023-06-26,Combined Minimum Variance,0.006565141694990467,1.3411097359095046,-0.09240202706549239
2023-06-27,Combined Minimum Variance,0.009790980390278446,1.354240515035006,-0.08351575311023407
2023-06-28,Combined Minimum Variance,-0.00808080814049297,1.3432971572569259,-0.09092168647313437
2023-06-29,Combined Minimum Variance,0.010228184796819903,1.3570366488183927,-0.08162346548760013
2023-06-30,Combined Minimum Variance,0.022603202991231905,1.387710023658176,-0.06086521425563218
2023-07-03,Combined Minimum Variance,0.003877257598172458,1.393090532891465,-0.05722394677189668
2023-07-05,Combined Minimum Variance,-0.006060561334685032,1.3846476222721071,-0.0629376988673579
2023-07-06,Combined Minimum Variance,-0.014258838320504313,1.3649041556952584,-0.07629911871544803
2023-07-07,Combined Minimum Variance,0.0035620926596644236,1.369766070769406,-0.07300881058649877
2023-07-10,Combined Minimum Variance,0.006097554230657368,1.3781182936692369,-0.06735643153770832
2023-07-11,Combined Minimum Variance,0.01189302313810753,1.3945082864228944,-0.056264479998379135
2023-07-12,Combined Minimum Variance,0.006143557144120819,1.4030755277684834,-0.05046658690231254
2023-07-13,Combined Minimum Variance,0.037260963080475606,1.4553554732077838,-0.015086057453201573
2023-07-14,Combined Minimum Variance,-0.015765993628187,1.4324103480904429,-0.030614204395706945
2023-07-17,Combined Minimum Variance,-0.0036493398954162443,1.4271829958605493,-0.03415182265365546
2023-07-18,Combined Minimum Variance,0.005054130851559697,1.4343961654707496,-0.02927029958260663
2023-07-19,Combined Minimum Variance,0.009944158028720694,1.4486600276159818,-0.019617210038483268
2023-07-20,Combined Minimum Variance,0.0014145962126503103,1.4507092966044655,-0.01823036425685598
2023-07-21,Combined Minimum Variance,0.0034909232161122435,1.455773611367812,-0.01480308184256618
2023-07-24,Combined Minimum Variance,-0.0019643631749951666,1.4529139432945113,-0.0167383663887134
2023-07-25,Combined Minimum Variance,0.0029219394502740556,1.4571592698632767,-0.013865335431523684
2023-07-26,Combined Minimum Variance,0.004385740905184214,1.4635499928784843,-0.00954040429510572
2023-07-27,Combined Minimum Variance,-0.0034876241260207155,1.4584456806136838,-0.012994755076934816
2023-07-28,Combined Minimum Variance,0.0047782376959451065,1.4654144807422804,-0.008278609409547943
2023-07-31,Combined Minimum Variance,0.0007234954733570977,1.4664747014856894,-0.0075611034726242865
2023-08-01,Combined Minimum Variance,-0.0036578809444220584,1.461110511619648,-0.01119132680073509
2023-08-02,Combined Minimum Variance,-0.013077693648313909,1.442002555962355,-0.024122663705630654
2023-08-03,Combined Minimum Variance,-0.0055829192551008384,1.4339519721267682,-0.0295709080770451
2023-08-04,Combined Minimum Variance,-0.002542864042928226,1.430305627217561,-0.032038577321107486
2023-08-07,Combined Minimum Variance,0.008399990775577824,1.4423201812924455,-0.02390771029948957
2023-08-08,Combined Minimum Variance,-0.0024761628873781806,1.4387487615878127,-0.026324673801901843
2023-08-09,Combined Minimum Variance,-0.0010443260203391465,1.4372462388193559,-0.027341508280412707
2023-08-10,Combined Minimum Variance,0.0008010876203229956,1.43839759898863,-0.0265623236038941
2023-08-11,Combined Minimum Variance,0.002034528130676478,1.4413240593668697,-0.02458183726780594
2023-08-14,Combined Minimum Variance,0.001280931691434853,1.4431702970321403,-0.023332393230761084
2023-08-15,Combined Minimum Variance,-0.012328944545415981,1.4253775304704395,-0.035373673993923216
2023-08-16,Combined Minimum Variance,-0.008212203319069628,1.413672040383783,-0.04329538151001211
2023-08-17,Combined Minimum Variance,-0.007610828908845227,1.402912824351204,-0.05057669667764153
2023-08-18,Combined Minimum Variance,0.0013880023628390329,1.4048600706662604,-0.04925889488929569
2023-08-21,Combined Minimum Variance,-0.0012984841126848913,1.403035882183955,-0.05049341710955835
