date,Bitcoin,S&P 500
2014-08-10,-0.48069718525461724,-0.027657288064797725
2014-08-11,-0.49473504380198463,-0.024836521857473426
2014-08-12,-0.49925862998991266,-0.026463094539015186
2014-08-13,-0.516825621467439,-0.019707721952021418
2014-08-14,-0.5549447923314335,-0.015433647619732316
2014-08-15,-0.5591604093038731,-0.015349959479780129
2014-08-16,-0.54028271584216,-0.015349959479780129
2014-08-17,-0.5614146418401247,-0.015349959479780129
2014-08-18,-0.5867965457202431,-0.006854398930171479
2014-08-19,-0.5710806888521591,-0.001598672409309776
2014-08-20,-0.5461223676030376,0.0
2014-08-21,-0.542432721531958,0.0
2014-08-22,-0.5452068813076563,-0.0017580000000001483
2014-08-23,-0.5619775824779918,-0.0017580000000001483
2014-08-24,-0.5520166507512181,-0.0017580000000001483
2014-08-25,-0.558026221282109,0.0
2014-08-26,-0.5490018630090199,0.0
2014-08-27,-0.550490936901203,0.0
2014-08-28,-0.5539071515579417,-0.001583000000000001
2014-08-29,-0.5516326366998417,0.0
2014-08-30,-0.5583210084104524,0.0
2014-08-31,-0.5783788560594334,0.0
2014-09-01,-0.5818768056303989,0.0
2014-09-02,-0.5819744494443766,-0.0004389999999999672
2014-09-03,-0.5823898639138678,-0.0010047515259998807
2014-09-04,-0.5686480760520453,-0.002386361954639482
2014-09-05,-0.5781688370055641,0.0
2014-09-06,-0.5765011524596265,0.0
2014-09-07,-0.5785074316708422,0.0
2014-09-08,-0.5867810578066557,-0.0029820000000002622
2014-09-09,-0.5827838752923181,-0.009513464918000203
2014-09-10,-0.579024716552398,-0.005872436415038984
2014-09-11,-0.5794720873477252,-0.004744101630369979
2014-09-12,-0.5823563122178355,-0.010626063989734424
2014-09-13,-0.5788638643051902,-0.010626063989734424
2014-09-14,-0.5809017921489924,-0.010626063989734424
2014-09-15,-0.5835384555263596,-0.01143636124332681
2014-09-16,-0.5910083951301841,-0.003981602843462606
2014-09-17,-0.5970384817297866,-0.002725623644648345
2014-09-18,-0.6260217210421672,0.0
2014-09-19,-0.6521413532496059,-0.00044200000000005346
2014-09-20,-0.6397106535787177,-0.00044200000000005346
2014-09-21,-0.6485948644773979,-0.00044200000000005346
2014-09-22,-0.6456598930652842,-0.008475447646000056
2014-09-23,-0.6160202580850966,-0.01416184095375006
2014-09-24,-0.627109905724502,-0.006282036548493464
2014-09-25,-0.6373580783719633,-0.02230275755525879
2014-09-26,-0.6436571481661029,-0.013759639050776817
2014-09-27,-0.6479789910442961,-0.013759639050776817
2014-09-28,-0.6676620951538046,-0.013759639050776817
2014-09-29,-0.6691723080204097,-0.016232143635676488
2014-09-30,-0.6590598189803284,-0.018838144687185587
2014-10-01,-0.6619930425853712,-0.031673704078387765
2014-10-02,-0.6695203636315723,-0.03153232843918341
2014-10-03,-0.6832304311890107,-0.020717449950863664
2014-10-04,-0.7102329210819638,-0.020717449950863664
2014-10-05,-0.7175954642553897,-0.020717449950863664
2014-10-06,-0.7091641236134463,-0.022176580950437064
2014-10-07,-0.7037823029701086,-0.036932914167314146
2014-10-08,-0.6890210773508988,-0.01990010968727729
2014-10-09,-0.6783719846507154,-0.04005978433111956
2014-10-10,-0.6814241398045972,-0.05089654942580557
2014-10-11,-0.6807747622544135,-0.05089654942580557
2014-10-12,-0.6664567267297017,-0.05089654942580557
2014-10-13,-0.6560023666265548,-0.0665244868429602
2014-10-14,-0.6467894873305291,-0.06500012132997468
2014-10-15,-0.6521616009222884,-0.07256801034792981
