trading_date,ticker,sector,article_count,text,word_count
2020-06-04,NUE,Materials,1,"Daily Dividend Report: PBA,NUE,GD,VZ,SEIC",4
2020-06-04,SHW,Materials,2,Stocks That Hit 52-Week Highs On Wednesday | High-Quality Company Sherwin-Williams Is a Buy on Dips,16
2020-06-04,AMT,RealEstate,1,Stocks That Hit 52-Week Highs On Wednesday,7
2020-06-04,CCI,RealEstate,2,"Stocks That Hit 52-Week Highs On Wednesday | Crown Castle International's Preferred Stock, Series A Shares Cross 4.5% Yield Mark",20
2020-06-04,O,RealEstate,2,"Shares of several real estate companies are trading higher as equities continue to gain on optimism over an economic reopening, which could potentially increase mortgage demand as well as a smaller-than-expected drop in nonfarm payrolls. | Is STORE Capital a Buy?",41
2020-06-04,ADBE,Tech,2,"3 Top Artificial Intelligence Stocks to Buy in June | Noteworthy Thursday Option Activity: PRGO, ADBE, LUV",17
2020-06-04,AMD,Tech,4,"3 Semiconductor Stocks Worth Trading Out of the Quarantine | AMD July 24th Options Begin Trading | Key Reasons Why the Bull Case for Nvidia Stock Remains in Motion | Notable Thursday Option Activity: AMD, MCD, ALGT",37
2020-06-04,INTC,Tech,5,"Here's Why Nio Shares Are Rallying To A Multi-Month High | 3 Semiconductor Stocks Worth Trading Out of the Quarantine | Dow Jones Sinks; Boeing Stock Rises Again; Intel's New Chip a Midrange Winner | Dow Movers: XOM, BA | Key Reasons Why the Bull Case for Nvidia Stock Remains in Motion",52
2020-06-04,AEP,Utilities,1,5 Stocks to Buy for an Uncertain 2020,8
2020-06-04,D,Utilities,1,"XLU, JPHF: Big ETF Outflows",5
2020-06-04,NEE,Utilities,5,"5 High-Flying Corporate Behemoths With More Upside Left | Brookfield Public Securities Group LLC Buys Prologis Inc, Equity Residential, American Water ... | Thursday Sector Laggards: Utilities, Healthcare | Why NextEra Energy Stock Rallied 12% in May | XLU, JPHF: Big ETF Outflows",43
2020-06-05,CMCSA,Comm,1,Comcast Breaks Above 200-Day Moving Average - Bullish for CMCSA,10
2020-06-05,EA,Comm,4,Electronic Arts Launches 25+ Games on Steam Starting Today | Price Over Earnings Overview: Electronic Arts | Electronic Arts Launches Over 25 Games On Steam | Where Will Activision Blizzard Be in 5 Years?,34
2020-06-05,T,Comm,4,"Canada postpones 5G spectrum auction citing COVID-19 | Canada postpones 5G spectrum auction citing COVID-19 - statement | Nokia Is a Cynical Beneficiary of the Trump Administration | Notable Friday Option Activity: T, RCL, VIAC",35
2020-06-05,TTWO,Comm,1,Where Will Activision Blizzard Be in 5 Years?,8
2020-06-05,DIS,Consumer,3,"Disney World's Top Rival Is Back in Business | How Amazon Can Maintain Momentum After the Coronavirus | Investing $1,000 in These 3 Top Stocks Would Be a Brilliant Move",30
2020-06-05,SBUX,Consumer,1,"Investing $1,000 in These 3 Top Stocks Would Be a Brilliant Move",12
2020-06-05,WMT,Consumer,3,"Are Amazon and Walmart Ready to Face This Gigantic Challenge? | Dow Movers: WMT, BA | FOCUS-Ocean shipping shrinks as pandemic pummels retailers",23
2020-06-05,CVX,Energy,9,"BUZZ-U.S. STOCKS ON THE MOVE-Apple, Novavax, Slack Technologies, Tetraphase | BUZZ-U.S. STOCKS ON THE MOVE-Genius Brands, Royal Caribbean, Sorrento | BUZZ-U.S. STOCKS ON THE MOVE-Tenet Healthcare, Sorreto, Kontoor Brands | BUZZ-U.S. STOCKS ON THE MOVE-Tiffany, Royal Caribbean Cruises, Tetraphase | CVX Named 'Top Dividend Stock of the Dow' at Dividend Channel With 5.4% Yield | Chevron oil cargo tangled in U.S. sanctions on Venezuela | Energy Sector Update for 06/05/2020: BKR, XOM, CVX, RDS.A, RDS.B, BP, E, COP, TOT, PBR, PBR.A, EC, SLB, HAL, NOV, SPN | Noteworthy Friday Option Activity: CVX, WFC, PEP | Why Integrated Oil Giants ExxonMobil, Chevron, BP, Total, and Shell Took Off Today",108
2020-06-05,OXY,Energy,10,"3 Oil Companies That Could Go Bankrupt in 2020 | BUZZ-U.S. STOCKS ON THE MOVE-Tenet Healthcare, Sorreto, Kontoor Brands | Energy Sector Update for 06/05/2020: PBR,PSV,OXY,MCF | Energy Sector Update for 06/05/2020: PSV, OXY, MCF, MCEP | Energy Stocks Lift Stock Markets Toward New Highs | Friday Sector Leaders: Energy, Financial | Noteworthy Friday Option Activity: FDX, OXY, CSCO | S&P 500 Movers: GPS, AAL | Why I Sold This Oil Stock, Even Though Crude Prices Are Rising | Why Oil Stocks Are Going Ballistic Today",86
2020-06-05,SLB,Energy,2,Shares of several energy companies are trading higher despite slight weakness in oil. Oil has been on watch as investors await clarity on OPEC+ output cut plans. | 12 Oil Stocks That Are Crushing the Market Today,37
2020-06-05,XOM,Energy,11,"BUZZ-U.S. STOCKS ON THE MOVE-Apple, Novavax, Slack Technologies, Tetraphase | BUZZ-U.S. STOCKS ON THE MOVE-Genius Brands, Royal Caribbean, Sorrento | BUZZ-U.S. STOCKS ON THE MOVE-Tenet Healthcare, Sorreto, Kontoor Brands | BUZZ-U.S. STOCKS ON THE MOVE-Tiffany, Royal Caribbean Cruises, Tetraphase | Dow Movers: WMT, BA | Energy Sector Update for 06/05/2020: BKR, XOM, CVX, RDS.A, RDS.B, BP, E, COP, TOT, PBR, PBR.A, EC, SLB, HAL, NOV, SPN | Energy Stocks Lift Stock Markets Toward New Highs | Exxon Mobil’s Opportunities Far Outweigh Its Threats | Halliburton Stock Is an Interesting Play on an Oil Price Rebound | Why I Sold This Oil Stock, Even Though Crude Prices Are Rising | Why Integrated Oil Giants ExxonMobil, Chevron, BP, Total, and Shell Took Off Today",122
2020-06-05,GS,Financials,3,Chinese online tutor Zuoyebang seeks $600-$800mln at $6.5bln valuation -sources | Is Goldman Sachs a Buy? | Is PNC Financial Services Group a Buy?,24
2020-06-05,MS,Financials,2,American Well Files For IPO As Pandemic Leads To Telehealth Demand Surge | Mediaset presses ProSieben to commit to growth - Der Spiegel,23
2020-06-05,USB,Financials,4,"Wells Fargo Maintains Overweight on U.S. Bancorp, Raises Price Target to $46 | Shares of several financial companies are trading higher despite overall market weakness. Strength potentially related to states reopening, which would boost economic activity, consumer spending and borrowing. | Here's Why Wells Fargo, Citigroup, and Other Bank Stocks Are Soaring Friday | Is Bank of America the Best Bank Stock?",62
2020-06-05,V,Financials,2,"3 Keys to 960% Returns, 6% Dividends From Blue Chip Stocks | SUSL, V, PG, MA: ETF Inflow Alert",19
2020-06-05,WFC,Financials,5,"Here's Why Wells Fargo, Citigroup, and Other Bank Stocks Are Soaring Friday | Is Goldman Sachs a Buy? | MassMutual explores sale of its retirement services business -sources | Noteworthy Friday Option Activity: CVX, WFC, PEP | Wells Fargo Is the Canary In the Coal Mine for Subprime Auto Lenders",50
2020-06-05,ABBV,Healthcare,4,"AbbVie Highlights Presentation Of New Long-Term Data From RINVOQ Phase 3 Studies At 2020 Annual European E-Congress Of Rheumatology | AbbVie, HBM, UU, Erasmus Medical Center To Develop Antibody Therapeutic To Prevent & Treat COVID-19 | Abbvie strikes partnership to develop COVID-19 antibody therapy | Strong Insider Buying Found in the Underlying Holdings of DHS",55
2020-06-05,ABT,Healthcare,1,FDA Evaluates 5 More COVID-19 Antibody Tests,7
2020-06-05,AMGN,Healthcare,1,Coronavirus Vaccine Frontrunner Moderna Appoints Former Amgen Executive As CFO,10
2020-06-05,MRK,Healthcare,4,"The Daily Biotech Pulse: Positive Readout For Kezar, AstraZeneca Stitches Oncology Partnership, D-Day For Merck's Triple Combo Antibiotic | Ex-FDA Chief On White House's Coronavirus Vaccine Shortlist: 'They Chose Very Novel Platforms' | FDA OKs Merck's Recarbrio For Hospital And Ventilator Associated Bacterial Pneumonia | XLV, UNH, MRK, PFE: ETF Inflow Alert",52
2020-06-05,BA,Industrials,14,"Airbus warns it may sue airlines over undelivered jets -paper | Dow Movers: WMT, BA | Is Now the Time to Ride Boeing Stock to Big Profits? | Nasdaq closes in on record high after surprise jobs report | South Africa's Comair intends to cut fleet in half | Southwest Should Permanently Dump the Middle Seat | Stock Market Today: Stunning Jobs Report Sends Stocks Aloft | Wall St jumps, Nasdaq set for record closing high after surprise jobs report | Wall St set to open higher on surprise drop in unemployment rate | Wall Street closes up sharply on surprise U.S. jobs report | Wall Street jumps after surprise job additions in May | Wall Street jumps on surprise improvement in labor market | Wall Street rallies to end higher on surprise U.S. jobs report | Why Shares of Boeing and Its Suppliers Are Climbing Today",147
2020-06-05,CAT,Industrials,1,3 Top Infrastructure Stocks to Watch in June,8
2020-06-05,GE,Industrials,3,Friday's ETF with Unusual Volume: FAN | General Electric Needs to Diversify In Order to Stay Relevant | Why Shares of Boeing and Its Suppliers Are Climbing Today,28
2020-06-05,MMM,Industrials,3,"Coronavirus Vaccine Frontrunner Moderna Appoints Former Amgen Executive As CFO | 3 Top Dividend Stocks for a Better Retirement | Noteworthy Friday Option Activity: AXP, ISRG, MMM",27
2020-06-05,UPS,Industrials,2,"Flight Industry Conditions Just Right For Amazon Air Takeoff, Analyst Says | Notable Friday Option Activity: JNJ, UPS, COO",19
2020-06-05,DD,Materials,1,DD Makes Bullish Cross Above Critical Moving Average,8
2020-06-05,NEM,Materials,3,"BUZZ-U.S. STOCKS ON THE MOVE-Genius Brands, Royal Caribbean, Sorrento | BUZZ-U.S. STOCKS ON THE MOVE-Tenet Healthcare, Sorreto, Kontoor Brands | BUZZ-U.S. STOCKS ON THE MOVE-Tiffany, Royal Caribbean Cruises, Tetraphase",29
2020-06-05,SHW,Materials,1,Why Sherwin-Williams Stock Surged 11% in May,7
2020-06-05,CCI,RealEstate,1,iShares U.S. Real Estate ETF Experiences Big Outflow,8
2020-06-05,PLD,RealEstate,1,iShares U.S. Real Estate ETF Experiences Big Outflow,8
2020-06-05,ADBE,Tech,1,Stocks That Hit 52-Week Highs On Thursday,7
2020-06-05,AMD,Tech,2,Advanced Micro Devices Stock Should Get Un-Stuck Soon | Is Intel Stock a Buy?,14
2020-06-05,INTC,Tech,2,"Noteworthy ETF Outflows: SPY, BRK.B, INTC, VZ | Noteworthy Friday Option Activity: NXST, INTC, EXPE",15
2020-06-05,QCOM,Tech,5,"BUZZ-U.S. STOCKS ON THE MOVE-Apple, Novavax, Slack Technologies, Tetraphase | BUZZ-U.S. STOCKS ON THE MOVE-Genius Brands, Royal Caribbean, Sorrento | BUZZ-U.S. STOCKS ON THE MOVE-Tenet Healthcare, Sorreto, Kontoor Brands | BUZZ-U.S. STOCKS ON THE MOVE-Tiffany, Royal Caribbean Cruises, Tetraphase | Noteworthy Friday Option Activity: UNP, QCOM, CCL",47
2020-06-05,D,Utilities,2,"7 Utility Stocks to Buy Keeping Lights On And Dividends Flowing | Friday Sector Laggards: Utilities, Healthcare",17
2020-06-05,NEE,Utilities,3,7 Utility Stocks to Buy Keeping Lights On And Dividends Flowing | A Dicey Year for Dividends (and 4 Stocks for Solid Payouts) | Friday's ETF with Unusual Volume: FAN,30
2020-06-08,CMCSA,Comm,2,"Shares of several communication companies are trading higher following strong US jobs data and continued optimism amid the reopening of the economy. | Comcast Shares Quiet BZ NOTE: Universal Studios In Orlando, Florida Is Opening Today With COVID-19 Preventive Measures",40
2020-06-08,EA,Comm,2,"Apex Legends' Next Event May Be A Treasure Hunter Theme, Reports Say | Soccer-La Liga to use 'virtual' stands and audio for broadcasts",23
2020-06-08,T,Comm,8,"US Debt Market Raised $22.5B This Week, The Highest Since 2007: FT | 3 Dividend-Paying Tech Stocks to Buy Right Now | 3 Recession-Proof Stocks to Buy Now | 3 Top Small-Cap Stocks to Buy Right Now | 5 High-Yield Dividend Stocks to Watch | Is T-Mobile Stock a Buy? | California says movie theaters can reopen by Friday with crowd limits | Got $5,000? These High-Yield Dividend Stocks Are a Money Machine for Income Seekers",76
2020-06-08,TMUS,Comm,4,Why T-Mobile Stock Climbed 13.9% Last Month | 3 Recession-Proof Stocks to Buy Now | 5 High-Yield Dividend Stocks to Watch | Is T-Mobile Stock a Buy?,27
2020-06-08,TTWO,Comm,2,Why Take-Two Interactive's Lower Guidance Isn't as Bad as It Looks | The Most Important Detail Investors Missed in Take-Two's Earnings Report,22
2020-06-08,DIS,Consumer,8,"US Debt Market Raised $22.5B This Week, The Highest Since 2007: FT | Shares of several communication companies are trading higher following strong US jobs data and continued optimism amid the reopening of the economy. | P/E Ratio Insights for Walt Disney | Apple TV+ Could Still Reach 100 Million Subscribers | 7 of the Best Blue-Chip Stocks to Buy | California says movie theaters can reopen by Friday with crowd limits | Disney Resorts Begin Opening June 15. Here's What to Expect. | Two Themes for Investing in the Risk Rotation",92
2020-06-08,KO,Consumer,1,Where Will Anheuser-Busch InBev Be in 5 Years?,8
2020-06-08,NKE,Consumer,3,3 Reasons Under Armour Can Still Make a Comeback | 7 Ways to Invest to Support Racial Justice | INTERVIEW-Soccer-Lyon's Hegerberg relishing return after knee injury,26
2020-06-08,SBUX,Consumer,5,"What's Behind The Luckin Coffee Rally? | Thinking About Buying Stock In American Airlines, Luckin Coffee, XpresSpa Or Genius Brands? | 7 Ways to Invest to Support Racial Justice | SBUX Crosses Above Average Analyst Target | Why Beyond Meat Stock Surged Today",43
2020-06-08,WMT,Consumer,6,"Morning Market Stats in 5 Minutes | Afternoon Market Stats in 5 Minutes | 3 Top Coronavirus Stocks to Buy in June | DIA, GS, BA, WMT: ETF Inflow Alert | UK supermarket Morrisons extends faster payment scheme for small suppliers | Walmart is Oversold",45
2020-06-08,COP,Energy,2,"Shares of several energy companies are trading higher amid a gain in oil prices following positive US jobs data and as investors await the OPEC+ conference, hoping for output cuts. | The 3 Safest Oil Dividends Right Now",38
2020-06-08,CVX,Energy,3,"BUZZ-U.S. STOCKS ON THE MOVE-Boeing, Chesapeake Energy, Ideanomics | BUZZ-U.S. STOCKS ON THE MOVE-Sino-Global Shipping, Michaels Companies, Applied DNA | EXCLUSIVE-Oil major BP to cut 15% of workforce",28
2020-06-08,OXY,Energy,7,"Why I Sold This Oil Stock, Even Though Crude Prices Are Rising | BUZZ-U.S. STOCKS ON THE MOVE-Boeing, Chesapeake Energy, Ideanomics | Energy Sector Update for 06/08/2020: OXY, VAL, XLE, USO, UNG | Monday Sector Leaders: Energy, Utilities | Occidental Petroleum Reaches Analyst Target Price | Occidental Petroleum to review Middle East assets - Bloomberg News | U.S. stock futures rise on optimism over economic revival",66
2020-06-08,SLB,Energy,1,"Shares of several energy companies are trading higher amid a gain in oil prices following positive US jobs data and as investors await the upcoming OPEC+ conference, hoping for output cuts.",31
2020-06-08,XOM,Energy,4,"Why I Sold This Oil Stock, Even Though Crude Prices Are Rising | Dow Movers: MSFT, BA | Energy firms prepare to resume U.S. Gulf of Mexico output after storm passes | Got $5,000? These High-Yield Dividend Stocks Are a Money Machine for Income Seekers",45
2020-06-08,GS,Financials,7,"EXCLUSIVE-Malaysia: Even $3 billion not enough to settle 1MDB case with Goldman | 7 Ways to Invest to Support Racial Justice | Apple to Roll Out Installment Plans for Its Devices | Business analytics firm Dun & Bradstreet close to launching $1 bln IPO -sources | DIA, GS, BA, WMT: ETF Inflow Alert | Financial Sector Update for 06/08/2020: EFC, QFIN, GS, XLF, FAS, FAZ | SeedInvest Review: Pioneer in Equity Crowdfunding",72
2020-06-08,MS,Financials,3,Shares of several financial services companies are trading higher following strong US jobs data and continued optimism amid the reopening of the economy. A reopening will likely result in more consumer spending and borrowing. | Shares of several financial services companies are trading higher following strong US jobs data and continued optimism amid the reopening of the economy. A reopening will likely result in an uptick in consumer spending and borrowing. | Morgan Stanley flags risk oil price rally will lead to a fall,84
2020-06-08,USB,Financials,3,Shares of several financial services companies are trading higher following strong US jobs data and continued optimism amid the reopening of the economy. A reopening will likely result in more consumer spending and borrowing. | Shares of several financial services companies are trading higher following strong US jobs data and continued optimism amid the reopening of the economy. A reopening will likely result in an uptick in consumer spending and borrowing. | US Bancorp Reaches Analyst Target Price,78
2020-06-08,V,Financials,4,"Friday's Market Minute: Nasdaq's Top Performers: TSLA, REGN, PYPL | Shares of several companies in the broader technology sector are trading higher as markets rally following strong US jobs data. | Shares of several companies in the broader technology space are trading higher as markets rally following strong US jobs data. | Your Stimulus Debit Card Is Making These 3 Companies Happy",62
2020-06-08,WFC,Financials,2,Is Fifth Third Bancorp a Buy? | Wells Fargo Stock Should Be Boosted by the Coming Economic Rebound,18
2020-06-08,ABBV,Healthcare,4,"2 Healthcare Stocks That Have a Killer Advantage | If You Like Dividends, You Should Love These 2 Stocks | AstraZeneca contacted Gilead over potential megamerger -Bloomberg News | Better Buy: AbbVie vs. Johnson & Johnson",36
2020-06-08,ABT,Healthcare,4,"$3,000 Invested in These Coronavirus Stocks Could Pay Off Big Time | 3 Top Coronavirus Stocks to Buy in June | Better Buy: AbbVie vs. Johnson & Johnson | Why Co-Diagnostics Stock Soared 59% in May",36
2020-06-08,GILD,Healthcare,15,"AstraZeneca Proposes a Merger With Gilead Sciences | AstraZeneca contacted Gilead over potential megamerger -Bloomberg News | Fujifilm says COVID-19 drug research may drag on into July | AstraZeneca shares down 2% after report it approached Gilead over tie-up | BUZZ-U.S. STOCKS ON THE MOVE-Gilead, Cisco | BUZZ-U.S. STOCKS ON THE MOVE-Sino-Global Shipping, Michaels Companies, Applied DNA | BUZZ-U.S. STOCKS ON THE MOVE-Tesla, Carnival Corp, Opiant Pharmaceuticals | Breakingviews - AstraZeneca M&A puzzle sends shareholder warning | EU watchdog aims for speedy approval of remdesivir as COVID-19 treatment | European shares pull back from 3-month highs after rally | European stock rally takes step back as tech, healthcare drag | London's FTSE 100 falls as AstraZeneca drops on megamerger report | London's FTSE 100 opens lower as AstraZeneca weighs | U.S. stock futures rise on optimism over economic revival | Wall Street set to rise on swift economic rebound hopes",150
2020-06-08,MRK,Healthcare,6,"Merck Reports FDA Approved RECARBIO For Treatment Of Adults with Hospital-Acquired and Ventilator-Associated Bacterial Pneumonia | The Daily Biotech Pulse: Adamas Rallies On FDA Acceptance, Oxford Immunotech Reportedly Gets $400M Bid | AstraZeneca contacted Gilead over potential megamerger -Bloomberg News | The Week Ahead In Biotech: Viela FDA Decision, Hematology Conference Take Center Stage | Got $1,000? Buy These 4 Cancer Stocks | How Biotech Companies Are Valued",68
2020-06-08,BA,Industrials,17,"You Can't Buy SpaceX Stock Right Now, but Here's How You Can Invest in Space Today | BUZZ-U.S. STOCKS ON THE MOVE-Boeing, Chesapeake Energy, Ideanomics | BUZZ-U.S. STOCKS ON THE MOVE-Sino-Global Shipping, Michaels Companies, Applied DNA | Cathay Pacific, major shareholders Swire and Air China halt trading in Hong Kong | DIA, GS, BA, WMT: ETF Inflow Alert | Dow Jones Jumps 200 Points as Boeing Stock Surges, Big Tech Lags Behind | Dow Movers: MSFT, BA | FOCUS-Europe's Detroit? Pandemic bursts Toulouse aerospace bubble | NASA Probing Possible Improper Contacts Between Boeing, Official | Nasdaq hits new record on swift economic recovery hopes | Nasdaq rises to record again on economic recovery hopes | S&P 500, Dow extend rally on hopes of swift economic rebound | Stock Market Today: U.S. in Recession, But Nasdaq Sets New High | Wall Street marches higher on hopes of swift economic rebound | Wall Street set to rise on swift economic rebound hopes | Why Airline Stocks Are Surging | Why Shares of Boeing Are Rallying Today",174
2020-06-08,CAT,Industrials,1,Shares of several industrial companies are trading higher following strong US jobs numbers and continued optimism surrounding the reopening of the US economy. These have lead to hopes of an economic rebound and an uptick in production/shipping activity.,38
2020-06-08,GE,Industrials,3,Falling Air Travel Demand Crushed GE Aviation. It Could Recover Faster Than You Think. | GE reopens parts of prior debt offerings to raise $3 bln | The GE Stock Rally Probably Isn’t Happening in 2020,36
2020-06-08,MMM,Industrials,3,Shares of several industrial companies are trading higher following strong US jobs numbers and continued optimism surrounding the reopening of the US economy. These have lead to hopes of an economic rebound and an uptick in production/shipping activity. | P/E Ratio Insights for 3M | 3 Top Industrial Stocks to Watch in June,53
2020-06-08,UPS,Industrials,3,"Shares of several industrial companies are trading higher following strong US jobs numbers and continued optimism surrounding the reopening of the US economy. These have led to hopes of an economic rebound and an uptick in production/shipping activity. | Notable Insider Buys This Past Week: HP, UPS And More | Top Buys by Top Brass: Chief Executive Officer Tome's $1M Bet on UPS",63
2020-06-08,DOW,Materials,2,"Shares of several basic materials companies are trading higher following strong US jobs data and continued optimism amid the reopening of the economy. These have lead hopes of an economic rebound and an increase in materials demand. | Notable Monday Option Activity: SRPT, DOW, MTDR",45
2020-06-08,NEM,Materials,2,"Shares of several precious metals companies are trading lower amid strength in equities following US jobs data, which has potentially driven traders out of safe-haven assets for the session. | 3 Gold Stocks to Buy in June",37
2020-06-08,O,RealEstate,2,2 Stocks That Pay You Each Month | 9 Monthly Dividend Stocks to Buy to Pay the Bills,18
2020-06-08,PSA,RealEstate,1,15 Great Retirement Stocks to Buy at Reasonable Prices,9
2020-06-08,ADBE,Tech,2,"Weekly Preview: Stocks To Watch (ADBE, COUP, LULU, SFIX) | 3 Top E-Commerce Stocks to Watch in June",18
2020-06-08,AMD,Tech,2,"Bulls And Bears Of The Week: Gilead, Shopify, Tesla And More | Advanced Micro Devices Looks Set to Bounce Higher",20
2020-06-08,INTC,Tech,8,"Shares of several companies in the broader technology sector are trading higher as markets rally following strong US jobs data. | Shares of several companies in the broader technology space are trading higher as markets rally following strong US jobs data. | Barron's Picks And Pans: Sysco, Twitter, Zoom Video And More | This Top Tech Stock Can Keep Crushing the Market After Doubling in the Past Year | 7 of the Best Blue-Chip Stocks to Buy | Advanced Micro Devices Looks Set to Bounce Higher | Dow Movers: MSFT, BA | INTC Crosses Above Average Analyst Target",98
2020-06-08,QCOM,Tech,5,"Rosenblatt Initiates Coverage On Qualcomm with Buy Rating, Announces Price Target of $105 | Qualcomm shares are trading higher amid overall market strength following strong US jobs data. Rosenblatt analysts initiated coverage on the stock with a Buy rating and $105 price target. | Benzinga's Top Upgrades, Downgrades For June 5, 2020 | Why Qualcomm's Stock Is Trading Higher Today | 3 Dividend-Paying Tech Stocks to Buy Right Now",69
2020-06-08,NEE,Utilities,1,"UBS Maintains Buy on NextEra Energy, Raises Price Target to $296",11
2020-06-09,CMCSA,Comm,1,'Comcast pledges $100 million in effort to battle systemic prejudices in America' -NBC Report,14
2020-06-09,T,Comm,3,"Investor Movement Index Summary: May 2020 | Notable ETF Inflow Detected - IWD, T, DIS, XOM | Validea David Dreman Strategy Daily Upgrade Report - 6/9/2020",26
2020-06-09,DIS,Consumer,11,"Investor Movement Index Summary: May 2020 | AMC says theaters to reopen globally in July | Disney+ Tops Netflix, Apple TV in Customer Satisfaction Survey | Notable ETF Inflow Detected - IWD, T, DIS, XOM | Reopening Magic Will Boost Disney Stock | Survey: Netflix Sees Record High Penetration | TikTok's Mayer pledges fake news fight in call with EU's Breton | TikTok's Mayer pledges fake news fight in call with EU's Breton, EU official says | Why BP Looks So Much Better at $25 | Why Genius Brands Stock Is Dropping Today | Will Disney World's Park Reservations System Be a Disaster?",103
2020-06-09,KO,Consumer,1,"Morgan Stanley Maintains Equal-Weight on Coca-Cola, Raises Price Target to $52",11
2020-06-09,SBUX,Consumer,4,3 Things Luckin Coffee Bulls Need to Happen Soon | Nothing Can Stop Alibaba Stock From Going Higher Now | Retail REITs Are on Fire | Why SiriusXM's Bond Offering Is Troubling,32
2020-06-09,WMT,Consumer,8,"Facebook-Backed Jio Platforms Gets $750M From Abu Dhabi Sovereign Fund As It Looks To Challenge Amazon, Walmart In India | RBC Lifts Amazon Price Target To Street-High $3,300, Says It's 'Best Global Play' On E-Commerce | 20 Best Stocks to Invest In During This Recession | Best Buy Stock Is a Retail Winner Thanks to Concierge Services | HanesBrands Names New CEO | Shopify Stock Will Keep Powering Higher During the Pandemic Recovery | Walmart's Deal With ThredUP Helps Its E-Commerce Position | Why Genius Brands Stock Is Dropping Today",90
2020-06-09,COP,Energy,1,Shares of several energy companies are trading higher after OPEC+ agreed to extend production cuts into July.,17
2020-06-09,CVX,Energy,2,"BUZZ-U.S. STOCKS ON THE MOVE-Chesapeake Energy, Continental Resources, Golar LNG | DGRO, JNJ, CVX, BAC: Large Inflows Detected at ETF",20
2020-06-09,OXY,Energy,4,"BUZZ-U.S. STOCKS ON THE MOVE-Fate Therapeutics, Tiffany, MoneyGram | BUZZ-U.S. STOCKS ON THE MOVE-Signet Jewelers, OpGen, Cerecor Inc | BUZZ-U.S. STOCKS ON THE MOVE-Vroom, Amazon, Applied DNA | S&P 500 Movers: OXY, DXCM",33
2020-06-09,SLB,Energy,2,3 ETFs Getting Absolutely Crushed This Year | Shares of several energy companies are trading higher after OPEC+ agreed to extend production cuts into July.,25
2020-06-09,XOM,Energy,4,"The IMX Rebounds In May In Tandem With The Market | 3 High-Yield Stocks at Rock-Bottom Prices | Chinese firms may halt use of tankers that have transported Venezuelan oil -sources | Notable ETF Inflow Detected - IWD, T, DIS, XOM",41
2020-06-09,GS,Financials,3,Business analytics firm Dun & Bradstreet launches U.S. IPO | EXCLUSIVE-Savings surge forces Goldman to shut Marcus to new UK clients | Goldman Sachs Group Reaches Analyst Target Price,29
2020-06-09,MS,Financials,2,"Facebook-Backed Jio Platforms Gets $750M From Abu Dhabi Sovereign Fund As It Looks To Challenge Amazon, Walmart In India | Morgan Stanley's Gorman says worst behind, sees smaller reserve build in Q2",32
2020-06-09,USB,Financials,1,3 Buffett Stocks That Are Still Historically Cheap,8
2020-06-09,V,Financials,5,3 Stocks You Can Buy and Hold Forever | 3 Work From Home Stocks to Buy Right Now | ANALYSIS-Investors brace for market swings as Trump slips in election polls | HEROES ACT: Will We Get a Second Stimulus Check? | Visa To Present At Virtual Morgan Stanley U.S. Financials Conference; Webcast At 1:00 PM ET,56
2020-06-09,WFC,Financials,3,"Wells Fargo Files for $13 Billion Mixed Shelf Offering | Wells Fargo Stock is Still Very Undervalued Despite its Recent Gains | Wells Fargo's Preferred Stock, Series Y Shares Cross 3% Yield Mark",33
2020-06-09,ABBV,Healthcare,2,AbbVie On Saturday Presents Data Showing RINVOQ Met Its Primary and Key Secondary Endpoints in Phase 3 Head-to-Head Study Versus ORENCIA in Rheumatoid Arthritis Patients | EXPLAINER-What are antibody therapies and who is developing them for COVID-19?,37
2020-06-09,AMGN,Healthcare,1,4 Analysts On Why The Rumored AstraZeneca-Gilead Deal Is Unlikely To Materialize,12
2020-06-09,GILD,Healthcare,10,"3 Gilead-Heavy ETFs To Watch Amid The AstraZeneca-Gilead Rumor | PreMarket Prep Stock Of The Day: Gilead Sciences | Astrazeneca CEO Soriot Said To Have Called Gilead CEO On May 9; Proposed Exploring Merger On A Call | 4 Analysts On Why The Rumored AstraZeneca-Gilead Deal Is Unlikely To Materialize | Aggressive Investors Can Do Much Better Than Merck Stock | AstraZeneca's Acquisition of Gilead Would Create a COVID-19 Colossus -- but Don't Bet on Seeing It Happen | Ex-Dividend Reminder: SpartanNash, STERIS and Gilead Sciences | Gilead's remdesivir slows disease progression in monkeys with COVID-19 | Gilead's remdesivir slows progression of COVID-19 in monkeys - study | What Would a Merger Mean for Gilead? Top Analyst Weighs In",119
2020-06-09,MRK,Healthcare,2,Aggressive Investors Can Do Much Better Than Merck Stock | Merck's bladder cancer late-stage study fails to meet main goals,20
2020-06-09,BA,Industrials,8,"BA Crosses Above Average Analyst Target | Boeing jet deliveries sink to just four in May | Dow Movers: BA, JNJ | Emirates lays off pilots, cabin crew, plans thousands more job cuts -sources | France presents aid package to 'save' aerospace industry | GE Stock Looks Like A Bargain Now as the Recovery Gets Underway | Report: Boeing Loses More MAX Orders, but Cargo Demand Is a Bright Spot | Why Boeing, Spirit AeroSystems, and General Electric Stocks All Sank Today",82
2020-06-09,CAT,Industrials,1,"Shares of several industrial companies are trading higher on continued upward momentum surrounding the economy reopening, which would increase consumer spending and economic activity. New York City moved into phase one of its reopening plan on Monday.",37
